19611001,609189
19611029,165025
19611031,6371829
19611101,665056
19611128,194586
19611130,8250919
19611201,673502
19611229,203768
19611231,5309381
19620101,704414
19620131,9010813
19620201,438711
19620228,1711859
19620301,7948335
19620331,10678240
19620401,1663012
19620430,13961636
19620501,1983397
19620529,334564
19620531,12253250
19620601,1570236
19620628,264094
19620630,10534444
19620701,1844551
19620729,197822
19620731,10832837
19620801,1241083
19620829,159109
19620831,9827922
19620901,946722
19620928,243648
19620930,9237290
19621001,815825
19621029,245251
19621031,10344857
19621101,390664
19621128,294481
19621130,10118028
19621201,668676
19621229,354918
19621231,12426987
19630101,524831
19630131,12993614
19630201,33702
19630228,2871258
19630301,11355377
19630331,14430424
19630401,1267132
19630430,16608469
19630501,1475225
19630529,433057
19630531,17957374
19630601,1345312
19630628,362691
19630630,17455118
19630701,1299674
19630729,296714
19630731,16088036
19630801,868724
19630829,255507
19630831,15214926
19630901,693039
19630928,232899
19630930,15946275
19631001,800894
19631029,276658
19631031,12680600
19631101,3396374
19631128,272515
19631130,12350403
19631201,3182148
19631229,353790
19631231,9112327
19640101,2732953
19640131,13508376
19640201,42702
19640229,15854073
19640301,53057
19640331,15972635
19640401,55888
19640430,19870563
19640501,55020
19640529,313537
19640531,19636154
19640601,54821
19640628,240410
19640630,17506464
19640701,53050
19640729,226677
19640731,20095965
19640801,51170
19640829,147052
19640831,15922847
19640901,47487
19640928,134619
19640930,14672384
19641001,46444
19641029,203366
19641031,15155544
19641101,46417
19641128,466514
19641130,18100548
19641201,46256
19641229,567033
19641230,94315
19641231,10937123
19650101,6922525
19650131,22536136
19650201,35431
19650228,10514389
19650301,9880509
19650331,19502905
19650401,804171
19650430,21647703
19650501,960401
19650529,532876
19650531,21099155
19650601,2878559
19650628,469116
19650630,17475705
19650701,693714
19650729,413956
19650731,31073076
19650801,3147750
19650829,366216
19650831,20615963
19650901,2425807
19650928,342252
19650930,20129692
19651001,2115525
19651029,385520
19651031,19329294
19651101,3136499
19651128,422953
19651130,19165095
19651201,943137
19651229,528702
19651231,10571985
19660101,1123505
19660131,20675672
19660201,59316
19660228,12737689
19660301,11360067
19660331,19412847
19660401,3716174
19660430,21203209
19660501,1920871
19660529,450140
19660531,25149758
19660601,1853516
19660628,406960
19660630,21234297
19660701,650304
19660729,266270
19660731,20508732
19660801,1152626
19660829,226690
19660831,15641349
19660901,829387
19660928,206850
19660930,17222240
19661001,596521
19661029,242570
19661031,19064127
19661101,1110139
19661128,351240
19661130,17100019
19661201,1492156
19661229,501220
19661231,17115370
19670101,1335436
19670131,21365877
19670201,49697
19670228,9602672
19670301,9573789
19670331,22395680
19670401,1098692
19670430,19533456
19670501,2011198
19670529,648270
19670531,26560546
19670601,1682521
19670628,464370
19670630,23767892
19670701,1739665
19670729,393310
19670731,24864401
19670801,1178192
19670829,340110
19670831,19867588
19670901,1248445
19670928,323010
19670930,20751515
19671001,442132
19671029,330810
19671031,19424174
19671101,508876
19671128,340850
19671130,18005179
19671201,1330257
19671229,467300
19671231,18162564
19680101,394932
19680131,22196163
19680201,50755
19680229,22237257
19680301,53449
19680331,21778419
19680401,55655
19680430,24431538
19680501,54567
19680529,466790
19680531,22219840
19680601,52635
19680628,315620
19680630,22327029
19680701,50203
19680729,258160
19680731,21053093
19680801,48510
19680829,216280
19680831,19391170
19680901,45091
19680928,205090
19680930,18599480
19681001,42726
19681029,917670
19681031,19392793
19681101,38238
19681128,8425342
19681130,9755288
19681201,42185
19681229,1575130
19681230,6308807
19681231,16605200
19690101,8492514
19690131,25739558
19690201,60300
19690228,16474680
19690301,9481224
19690331,23741775
19690401,3722570
19690430,27993278
19690501,4739115
19690529,2499905
19690531,27712980
19690601,2107255
19690628,2493229
19690630,29678467
19690701,4998295
19690729,2411981
19690731,25579085
19690801,3419602
19690829,2329497
19690831,25732653
19690901,2424877
19690928,2316860
19690930,25332989
19691001,3559835
19691029,2415543
19691031,22786175
19691101,3970927
19691128,2655273
19691130,23817629
19691201,2231522
19691229,2752872
19691231,13871342
19700101,1411372
19700131,30648646
19700201,46742
19700228,20272059
19700301,10924932
19700331,27247181
19700401,5238520
19700430,28766497
19700501,6168551
19700529,2539603
19700531,26936939
19700601,6380525
19700628,2401745
19700630,26767355
19700701,5030083
19700729,2227531
19700731,26416600
19700801,5259702
19700829,2108113
19700831,24133066
19700901,4664255
19700928,2073443
19700930,23589975
19701001,2538210
19701029,2100453
19701031,25643457
19701101,2535697
19701128,2313427
19701130,26123095
19701201,1195317
19701229,2479403
19701231,25058166
19710101,2780640
19710131,32091244
19710201,46224
19710228,21536029
19710301,11530793
19710331,31941579
19710401,2919860
19710430,33653657
19710501,3459914
19710529,2641511
19710531,32962603
19710601,3511723
19710628,2511967
19710630,32809703
19710701,3353385
19710729,2307011
19710731,30697202
19710801,3193688
19710829,2153082
19710831,29034268
19710901,2548425
19710928,2102099
19710930,27545027
19711001,2416081
19711029,2164615
19711031,26859047
19711101,1555037
19711128,2283183
19711130,27465162
19711201,2619376
19711229,2403042
19711231,25616606
19720101,1272618
19720131,30682657
19720201,46497
19720229,33844970
19720301,49482
19720331,34165387
19720401,51065
19720430,36363410
19720501,52672
19720529,2474822
19720531,35139912
19720601,50691
19720628,2185755
19720630,31804500
19720701,48892
19720729,1819184
19720731,31086682
19720801,47217
19720829,1668885
19720831,27853398
19720901,46256
19720928,1816290
19720930,29251751
19721001,45173
19721029,2030437
19721031,27716370
19721101,44864
19721128,2099125
19721130,30446903
19721201,44728
19721229,2528737
19721230,13143328
19721231,14742051
19730101,14256235
19730131,31933221
19730201,53290
19730228,20683228
19730301,11510240
19730331,30118652
19730401,3693426
19730430,19949543
19730501,4744473
19730529,2525389
19730531,33599612
19730601,3033500
19730628,2363053
19730630,35721643
19730701,3608941
19730729,2082013
19730731,32860034
19730801,3614938
19730829,1932589
19730831,33261716
19730901,2500498
19730928,2108882
19730930,32235844
19731001,1748838
19731029,2307755
19731031,32088201
19731101,3847950
19731128,2523682
19731130,32830817
19731201,4340051
19731229,2610250
19731231,32884366
19740101,4588379
19740131,39534680
19740201,57163
19740228,10403878
19740301,31229128
19740331,39540998
19740401,5107503
19740430,39269363
19740501,5149101
19740529,1611097
19740531,40041981
19740601,4801646
19740628,1488960
19740630,39801133
19740701,5791589
19740729,1350510
19740731,38862437
19740801,4200165
19740829,1209398
19740831,35360243
19740901,4290287
19740928,1188946
19740930,35238305
19741001,4482149
19741029,413026
19741031,34740549
19741101,4200176
19741128,381225
19741130,33405003
19741201,2430691
19741229,432550
19741231,34456854
19750101,3060998
19750131,36033643
19750201,53102
19750228,9884235
19750301,28315025
19750331,37288099
19750401,4254517
19750430,37406272
19750501,6373214
19750529,632692
19750531,37035330
19750601,5637800
19750628,645612
19750630,38926543
19750701,5318644
19750729,553925
19750731,39906425
19750801,4407535
19750829,425459
19750831,37424746
19750901,3797428
19750928,352982
19750930,36590708
19751001,4040006
19751029,435048
19751031,35135652
19751101,3816593
19751128,437172
19751130,35719370
19751201,3664024
19751229,408467
19751231,36435661
19760101,2231348
19760131,38425975
19760201,38644
19760229,40794449
19760301,45945
19760331,38991362
19760401,49063
19760430,39726424
19760501,47610
19760529,464444
19760531,37624630
19760601,38844
19760628,412407
19760630,34752689
19760701,35582
19760729,352987
19760731,34877098
19760801,79873
19760829,593277
19760831,32124906
19760901,100969
19760928,283315
19760930,31888334
19761001,100854
19761029,277080
19761031,32571313
19761101,95347
19761128,281308
19761130,28881150
19761201,88773
19761229,277661
19761230,271228
19761231,31201681
19770101,544281
19770131,30726171
19770201,93623
19770228,7136699
19770301,23640219
19770331,29141543
19770401,1117290
19770430,29417766
19770501,1312278
19770529,269195
19770531,28022320
19770601,1283209
19770628,235241
19770630,27183287
19770701,1190287
19770729,195097
19770731,42161601
19770801,1073448
19770829,438843
19770831,5931633
19770901,872707
19770928,180024
19770930,22158394
19771001,867883
19771029,202055
19771031,22374614
19771101,449886
19771128,223615
19771130,23667375
19771201,525813
19771229,264821
19771231,25705855
19780101,955738
19780131,31847710
19780201,107178
19780228,25036218
19780301,9903238
19780331,35259168
19780401,1974903
19780430,36884451
19780501,1728552
19780529,585731
19780531,39955170
19780601,1141137
19780628,534470
19780630,41690901
19780701,1502367
19780729,522666
19780731,39773062
19780801,1482999
19780829,386740
19780831,37559352
19780901,1147996
19780928,328422
19780930,36316518
19781001,2012789
19781029,284686
19781031,35113639
19781101,1108309
19781128,274569
19781130,35444323
19781201,1073011
19781229,381804
19781231,35979331
19790101,2132356
19790102,1056205
19790103,1055938
19790104,1055797
19790105,1055530
19790106,1055334
19790107,1055219
19790108,1055804
19790109,1055398
19790110,1055064
19790111,1055040
19790112,1054818
19790113,1054798
19790114,1054933
19790115,1055073
19790116,1055017
19790117,1055156
19790118,1055156
19790119,1055099
19790120,1055004
19790121,1055029
19790122,1054978
19790123,1054836
19790124,1054879
19790125,1054683
19790126,1054586
19790127,1054417
19790128,1054417
19790129,1054334
19790130,1054308
19790131,37216676
19790201,1159057
19790202,1054322
19790203,1054322
19790204,1054322
19790205,1054182
19790206,1054182
19790207,1054112
19790208,1054042
19790209,1054042
19790210,1054042
19790211,1053972
19790212,1053972
19790213,1054251
19790214,1054321
19790215,1054321
19790216,1054114
19790217,1054044
19790218,1054254
19790219,1054254
19790220,1054742
19790221,1055231
19790222,1055510
19790223,1055580
19790224,1055580
19790225,1055650
19790226,1055650
19790227,1055580
19790228,26601835
19790301,12096799
19790302,1055498
19790303,1055498
19790304,1055498
19790305,1055428
19790306,1055428
19790307,1055359
19790308,1055359
19790309,1055359
19790310,1055359
19790311,1055359
19790312,1055359
19790313,1055289
19790314,1055289
19790315,1055289
19790316,1055359
19790317,1055428
19790318,1055428
19790319,1055428
19790320,1055428
19790321,1055428
19790322,1055428
19790323,1055428
19790324,1055428
19790325,1055359
19790326,1055428
19790327,1055498
19790328,1055568
19790329,1055541
19790330,1055541
19790331,38296243
19790401,2778657
19790402,1055471
19790403,1055401
19790404,1055401
19790405,1055262
19790406,1055262
19790407,1055262
19790408,1055192
19790409,1055122
19790410,1055162
19790411,1056065
19790412,1057616
19790413,1060527
19790414,1064435
19790415,1064435
19790416,1064365
19790417,1064365
19790418,1064295
19790419,1064225
19790420,1064225
19790421,1064015
19790422,1063805
19790423,1063805
19790424,1063877
19790425,1063807
19790426,1063946
19790427,1063946
19790428,1063946
19790429,1063706
19790430,40431890
19790501,2572290
19790502,1063621
19790503,1063481
19790504,1063411
19790505,1063271
19790506,1063271
19790507,1063283
19790508,1063285
19790509,1063274
19790510,1063194
19790511,1063254
19790512,1063184
19790513,1063115
19790514,1063034
19790515,1062896
19790516,1062960
19790517,1062820
19790518,1062818
19790519,1062753
19790520,1062668
19790521,1062728
19790522,1062825
19790523,1062802
19790524,1062812
19790525,1062660
19790526,1062566
19790527,1062360
19790528,1062291
19790529,1490038
19790530,1062315
19790531,42182861
19790601,4733767
19790602,1062342
19790603,1062069
19790604,1062002
19790605,1061802
19790606,1061739
19790607,1061705
19790608,1061877
19790609,1061945
19790610,1061942
19790611,1057039
19790612,1050390
19790613,1042057
19790614,1034323
19790615,1026006
19790616,1022000
19790617,1021803
19790618,1012012
19790619,1003787
19790620,995994
19790621,989074
19790622,981900
19790623,974704
19790624,974804
19790625,968579
19790626,963270
19790627,957984
19790628,1297500
19790629,944510
19790630,42952219
19790701,2566549
19790702,924482
19790703,914809
19790704,907575
19790705,900307
19790706,900298
19790707,898730
19790708,898605
19790709,893623
19790710,889541
19790711,885534
19790712,881475
19790713,877611
19790714,871723
19790715,868996
19790716,862051
19790717,852048
19790718,841242
19790719,827086
19790720,817708
19790721,809691
19790722,805209
19790723,797147
19790724,789599
19790725,782564
19790726,777758
19790727,771801
19790728,768793
19790729,1043087
19790730,762887
19790731,42932339
19790801,3765609
19790802,741580
19790803,733336
19790804,729162
19790805,729166
19790806,722369
19790807,715203
19790808,708462
19790809,701599
19790810,694650
19790811,689233
19790812,688610
19790813,679045
19790814,670853
19790815,663522
19790816,659016
19790817,655588
19790818,655557
19790819,655444
19790820,655412
19790821,655370
19790822,655370
19790823,655278
19790824,655110
19790825,654998
19790826,654886
19790827,654774
19790828,654632
19790829,925299
19790830,657947
19790831,39417626
19790901,1842683
19790902,668179
19790903,673817
19790904,676724
19790905,677005
19790906,682790
19790907,688444
19790908,699003
19790909,710788
19790910,714871
19790911,718274
19790912,718003
19790913,717778
19790914,717737
19790915,717552
19790916,717323
19790917,717061
19790918,716846
19790919,716608
19790920,716408
19790921,716208
19790922,716004
19790923,715606
19790924,715357
19790925,714973
19790926,714712
19790927,714460
19790928,943539
19790929,716023
19790930,37933228
19791001,1423462
19791002,719644
19791003,719378
19791004,719041
19791005,718673
19791006,718515
19791007,718013
19791008,717864
19791009,717706
19791010,717488
19791011,717030
19791012,716800
19791013,716885
19791014,718439
19791015,719448
19791016,719182
19791017,719008
19791018,719804
19791019,719970
19791020,721910
19791021,725143
19791022,726482
19791023,727667
19791024,734318
19791025,741518
19791026,749352
19791027,758024
19791028,761168
19791029,1017311
19791030,761694
19791031,38765378
19791101,1470115
19791102,760782
19791103,761732
19791104,760942
19791105,763491
19791106,768756
19791107,775767
19791108,779477
19791109,787676
19791110,795419
19791111,798841
19791112,799806
19791113,800132
19791114,803077
19791115,807878
19791116,811513
19791117,815290
19791118,815227
19791119,815102
19791120,814978
19791121,814791
19791122,814728
19791123,814666
19791124,814666
19791125,814603
19791126,814483
19791127,814421
19791128,1150166
19791129,814233
19791130,39119664
19791201,1887680
19791202,890065
19791203,917217
19791204,917630
19791205,918005
19791206,918161
19791207,918750
19791208,919075
19791209,918822
19791210,919141
19791211,919581
19791212,919914
19791213,920404
19791214,923054
19791215,923424
19791216,923496
19791217,924192
19791218,951717
19791219,952231
19791220,952665
19791221,953115
19791222,953642
19791223,953382
19791224,954141
19791225,954734
19791226,959566
19791227,962007
19791228,992328
19791229,1487079
19791230,999816
19791231,39989224
19800101,1850632
19800102,1005918
19800103,1008800
19800104,1040029
19800105,1043787
19800106,1046265
19800107,1049340
19800108,1054387
19800109,1059833
19800110,1061749
19800111,1064144
19800112,1068124
19800113,1078552
19800114,1115712
19800115,1125205
19800116,1135643
19800117,1143010
19800118,1144452
19800119,1150889
19800120,1158660
19800121,1161710
19800122,1163770
19800123,1164904
19800124,1165351
19800125,1165840
19800126,1166538
19800127,1166640
19800128,1167380
19800129,1129915
19800130,1169193
19800131,42202625
19800201,1289322
19800202,1175897
19800203,1176658
19800204,1177289
19800205,1178682
19800206,1179923
19800207,1180556
19800208,1180311
19800209,1179782
19800210,1178608
19800211,1178659
19800212,1178984
19800213,1179523
19800214,1181141
19800215,1182269
19800216,1185294
19800217,1192712
19800218,1194444
19800219,1198125
19800220,1199061
19800221,1199538
19800222,1199740
19800223,1199595
19800224,1199322
19800225,1199622
19800226,1199529
19800227,1199636
19800228,1199357
19800229,45472042
19800301,1314000
19800302,1199253
19800303,1199516
19800304,1199468
19800305,1199303
19800306,1199609
19800307,1199500
19800308,1199235
19800309,1198976
19800310,1198409
19800311,1198215
19800312,1197879
19800313,1197751
19800314,1197595
19800315,1197339
19800316,1196819
19800317,1196663
19800318,1196111
19800319,1196073
19800320,1195937
19800321,1195343
19800322,1194679
19800323,1194025
19800324,1193381
19800325,1193193
19800326,1192777
19800327,1192415
19800328,1192274
19800329,1192078
19800330,1193489
19800331,46241039
19800401,1314415
19800402,1192868
19800403,1193122
19800404,1193137
19800405,1193145
19800406,1193099
19800407,1193515
19800408,1193420
19800409,1193489
19800410,1193693
19800411,1193707
19800412,1193662
19800413,1193773
19800414,1193733
19800415,1193614
19800416,1193466
19800417,1193436
19800418,1193241
19800419,1192868
